City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Thessalon,CA,46.2501,-83.5666,70.29,92,100,9.95,overcast clouds
347,Dingle,PH,10.9995,122.6711,90.12,58,42,16.37,scattered clouds
348,Bria,CF,6.5423,21.9863,68.2,97,100,2.82,overcast clouds
349,Dunn,US,44.95,-91.8835,81.91,100,50,24.16,scattered clouds
350,Sarangani,PH,5.4033,125.4636,84.67,74,80,9.17,broken clouds
351,Ilfracombe,GB,51.2093,-4.1134,59.56,85,28,4.0,scattered clouds
352,Southbridge,US,42.0751,-72.0334,64.51,96,32,2.82,scattered clouds
353,Husavik,IS,66.0449,-17.3389,48.38,98,100,6.71,overcast clouds
354,Normandin,CA,48.8333,-72.5321,56.16,67,96,4.97,overcast clouds
355,Antofagasta,CL,-23.65,-70.4,63.21,59,7,6.91,clear sky
356,Ebeltoft,DK,56.1944,10.6821,60.82,81,34,4.61,scattered clouds
357,Virginia Beach,US,36.8529,-75.978,76.01,84,40,3.44,scattered clouds
358,Zabid,YE,14.1951,43.3152,86.65,66,88,4.68,overcast clouds
359,Hidalgotitlan,MX,17.7833,-94.6333,74.89,93,58,4.43,broken clouds
360,Nishihara,JP,26.1842,127.7558,85.28,84,75,12.66,broken clouds
361,Padang,ID,-0.9492,100.3543,75.25,69,26,5.35,moderate rain
362,Sabang,ID,5.8933,95.3214,83.5,74,94,22.95,overcast clouds
363,Acarau,BR,-2.8856,-40.12,76.98,90,25,11.34,scattered clouds
364,Shelburne,CA,44.0787,-80.2041,64.42,49,99,7.81,overcast clouds
365,Sao Paulo De Olivenca,BR,-3.3783,-68.8725,75.49,78,53,2.55,broken clouds
366,Jawa,JO,31.8525,35.9393,71.91,64,0,6.91,clear sky
367,Kijang,KR,35.2442,129.2139,91.13,67,72,7.72,broken clouds
368,Barcelos,PT,41.5388,-8.6151,64.85,78,25,4.18,scattered clouds
369,Kahului,US,20.8947,-156.47,80.62,78,40,20.71,scattered clouds
370,Biak,ID,-0.9131,122.8766,83.14,70,52,8.68,broken clouds
371,Yablonovo,RU,50.8523,37.3574,69.66,76,2,3.91,clear sky
372,North Bend,US,43.4065,-124.2243,58.87,90,1,11.5,clear sky
373,Naters,CH,46.3254,7.9891,61.97,86,1,1.99,clear sky
374,Washougal,US,45.5826,-122.3534,85.59,45,1,4.61,clear sky
375,Bestobe,KZ,52.4994,73.0975,59.45,65,100,9.8,overcast clouds
376,Geraldton,AU,-28.7667,114.6,67.12,72,75,20.71,broken clouds
377,Kuopio,FI,62.8924,27.677,64.35,88,100,2.3,overcast clouds
378,Chilca,PE,-12.5211,-76.7372,60.96,86,91,5.66,overcast clouds
379,Puerto Escondido,MX,15.85,-97.0667,79.27,87,98,4.43,overcast clouds
380,Goderich,CA,43.7501,-81.7165,67.03,82,84,12.53,broken clouds
381,Hirara,JP,24.8,125.2833,83.59,77,99,3.47,overcast clouds
382,Tura,IN,25.5198,90.2201,77.18,89,100,6.87,light rain
383,Acajutla,SV,13.5928,-89.8275,76.8,86,99,4.83,light rain
384,Mirabad,AF,30.4362,61.8383,90.48,10,75,24.32,broken clouds
385,Luderitz,NA,-26.6481,15.1594,52.59,76,0,13.24,clear sky
386,Pala,TD,9.3642,14.9046,70.05,90,100,3.67,overcast clouds
387,Miyako,JP,39.6367,141.9525,80.87,77,44,13.06,scattered clouds
388,Lata,PT,40.1629,-8.3327,59.81,94,1,1.41,clear sky
389,Pedro Carbo,EC,-1.8333,-80.2333,73.45,80,92,3.87,overcast clouds
390,Clarence Town,AU,-32.5833,151.7833,67.14,27,0,8.61,clear sky
391,Aleksandrov Gay,RU,50.147,48.5704,77.54,33,75,5.95,broken clouds
392,Kaeo,NZ,-35.1,173.7833,59.32,89,83,6.22,broken clouds
393,Riviere-Au-Renard,CA,48.9957,-64.3971,51.31,85,21,11.65,few clouds
394,Klaksvik,FO,62.2266,-6.589,50.92,99,100,13.98,overcast clouds
395,Ilo,PE,-17.6394,-71.3375,59.34,82,58,6.82,broken clouds
396,Carballo,ES,43.213,-8.691,62.01,92,41,4.03,scattered clouds
397,Bambanglipuro,ID,-7.95,110.2833,82.85,68,71,11.39,broken clouds
398,Vaitape,PF,-16.5167,-151.75,78.48,68,28,2.28,scattered clouds
399,Raudeberg,NO,61.9875,5.1352,63.19,97,99,9.04,overcast clouds
400,Basse-Pointe,MQ,14.8695,-61.115,81.84,39,100,14.12,overcast clouds
401,Villa Guerrero,MX,18.8667,-99.65,65.5,85,99,5.82,overcast clouds
402,Angoche,MZ,-16.2325,39.9086,68.23,72,0,6.87,clear sky
403,Aklavik,CA,68.2191,-135.0107,59.32,81,100,4.94,overcast clouds
404,Masindi,UG,1.6744,31.715,63.27,92,98,2.28,light rain
405,Korla,CN,41.7597,86.1469,96.51,15,6,15.14,clear sky
406,Taltal,CL,-25.4,-70.4833,56.05,65,4,2.82,clear sky
407,Poltavka,RU,54.3663,71.7632,59.61,58,0,10.69,clear sky
408,Brownsville,US,25.9018,-97.4975,82.35,85,1,3.44,clear sky
409,Floriano,BR,-6.7669,-43.0225,81.61,39,93,4.59,overcast clouds
410,Matagami,CA,49.7502,-77.6328,59.45,74,100,5.86,overcast clouds
411,Omboue,GA,-1.5746,9.2618,71.56,87,91,5.44,overcast clouds
412,Atar,MR,20.5169,-13.0499,84.54,41,22,5.99,few clouds
413,Nome,US,64.5011,-165.4064,51.87,87,90,24.16,light rain
414,Dauphin,CA,51.1494,-100.0502,61.43,57,0,2.13,clear sky
415,Tanout,NE,14.9709,8.8879,79.07,62,92,9.35,overcast clouds
416,Lavrentiya,RU,65.5833,-171.0,44.73,96,99,8.5,overcast clouds
417,Nuuk,GL,64.1835,-51.7216,45.21,87,88,12.66,overcast clouds
418,Yar-Sale,RU,66.8333,70.8333,57.11,63,67,9.08,broken clouds
419,Vostok,RU,46.4856,135.8833,88.29,48,91,4.0,light rain
420,Tromso,NO,69.6496,18.957,49.37,81,90,3.0,overcast clouds
421,Komsomolskiy,UZ,40.4272,71.7189,84.92,28,25,6.91,scattered clouds
422,Fairbanks,US,64.8378,-147.7164,62.56,84,75,0.0,broken clouds
423,Gramalote,CO,7.8875,-72.7975,66.45,83,96,3.36,overcast clouds
424,Villaviciosa,ES,43.4813,-5.4357,64.4,94,37,3.38,scattered clouds
425,Sakakah,SA,29.9697,40.2064,83.19,35,0,10.22,clear sky
426,Sola,VU,-13.8833,167.55,79.16,79,49,15.12,scattered clouds
427,Listowel,IE,52.4464,-9.485,55.11,86,95,7.36,overcast clouds
428,Esso,RU,55.9333,158.7,69.94,62,91,1.59,light rain
429,Mga,RU,59.75,31.0667,67.93,92,63,6.29,broken clouds
430,Maniitsoq,GL,65.4167,-52.9,47.32,76,99,12.19,overcast clouds
431,Mamburao,PH,13.25,120.6667,78.66,89,100,8.66,overcast clouds
432,Kabalo,CD,-6.05,26.9167,71.02,45,2,3.8,clear sky
433,Kirakira,SB,-10.4544,161.9205,83.84,71,23,5.99,few clouds
434,Maxixe,MZ,-23.8597,35.3472,61.07,79,0,2.35,clear sky
435,Sivas,TR,39.7916,37.0019,59.63,77,40,9.22,scattered clouds
436,Obregon,NI,11.9566,-85.9636,77.95,80,100,9.78,overcast clouds
437,Koslan,RU,63.4564,48.8989,49.69,87,94,5.79,overcast clouds
438,Saint-Augustin,CA,51.226,-58.6502,55.31,94,35,6.98,scattered clouds
439,Batticaloa,LK,7.7102,81.6924,87.91,55,100,7.76,overcast clouds
440,Bekhteyevka,RU,50.8072,37.2085,70.7,77,2,3.69,clear sky
441,Salta,AR,-24.7859,-65.4117,34.57,79,14,1.01,few clouds
442,Kieta,PG,-6.2167,155.6333,83.89,71,52,4.36,light rain
443,Nadvoitsy,RU,63.8667,34.3167,59.67,78,50,5.26,scattered clouds
444,Asahikawa,JP,43.7678,142.3703,91.76,41,20,8.03,few clouds
445,Bartica,GY,6.4,-58.6167,75.52,98,7,1.95,clear sky
446,Kerema,PG,-7.9631,145.7785,81.9,81,78,6.29,broken clouds
447,Mananjary,MG,-21.2167,48.3333,66.72,87,55,3.76,light rain
448,Tapah,MY,4.2004,101.2598,86.04,67,100,5.64,overcast clouds
449,Buraydah,SA,26.326,43.975,91.85,15,67,4.85,broken clouds
450,Viedma,AR,-40.8135,-62.9967,43.39,49,0,9.08,clear sky
451,Were Ilu,ET,10.6,39.4333,53.64,92,100,1.23,light rain
452,Isangel,VU,-19.55,169.2667,76.41,59,16,7.83,few clouds
453,Curvelo,BR,-18.7564,-44.4308,62.46,72,5,11.05,clear sky
454,Labuhan,ID,-6.8844,112.2051,87.84,53,17,2.39,few clouds
455,Tortoli,IT,39.9256,9.6572,68.99,62,0,5.53,clear sky
456,Olopa,GT,14.6833,-89.35,63.82,99,100,2.24,overcast clouds
457,Gua Musang,MY,4.8823,101.9644,88.41,58,100,2.62,overcast clouds
458,Yorkton,CA,51.2167,-102.4677,65.71,39,3,0.25,clear sky
459,Inyonga,TZ,-6.7167,32.0667,55.83,47,2,4.65,clear sky
460,Tacna,PE,-18.0056,-70.2483,52.7,81,22,0.94,few clouds
461,Kaliua,TZ,-5.0606,31.7936,59.56,48,61,5.26,broken clouds
462,Auckland,NZ,-36.8667,174.7667,59.92,83,99,3.0,overcast clouds
463,Kashi,CN,39.4547,75.9797,93.74,17,32,1.25,scattered clouds
464,San Jeronimo,PE,-11.9472,-75.2829,45.91,75,29,3.96,scattered clouds
465,Nurota,UZ,40.5614,65.6886,84.29,13,0,12.17,clear sky
466,Merrill,US,45.1805,-89.6835,69.57,100,1,4.61,clear sky
467,Lubango,AO,-14.9172,13.4925,50.27,38,8,4.99,clear sky
468,Sinnamary,GF,5.3833,-52.95,76.87,88,100,7.58,overcast clouds
469,San Quintin,MX,30.4833,-115.95,69.44,83,0,13.24,clear sky
470,Santa Cruz De Yojoa,HN,14.9833,-87.9,71.65,98,100,1.95,overcast clouds
471,Verkhnevilyuysk,RU,63.4453,120.3167,74.62,30,8,5.95,clear sky
472,Belmonte,BR,-15.8631,-38.8828,72.1,89,15,10.04,few clouds
473,Nisia Floresta,BR,-6.0911,-35.2086,74.21,93,14,5.82,few clouds
474,Oussouye,SN,12.485,-16.5469,77.54,85,100,5.68,overcast clouds
475,Ayorou,NE,14.7308,0.9174,80.53,71,47,12.48,scattered clouds
476,Monteagudo,BO,-19.8167,-63.9833,37.74,57,44,2.84,scattered clouds
477,Tuatapere,NZ,-46.1333,167.6833,54.82,74,98,5.26,overcast clouds
478,Saquena,PE,-4.6667,-73.5167,73.26,90,34,1.77,scattered clouds
479,Harnosand,SE,62.6323,17.9379,64.4,88,100,8.16,overcast clouds
480,Atbasar,KZ,51.8,68.3333,62.87,48,29,10.42,scattered clouds
481,Bahia Blanca,AR,-38.7196,-62.2724,41.77,53,3,11.34,clear sky
482,San Carlos De Bariloche,AR,-41.1456,-71.3082,36.45,55,0,2.3,clear sky
483,Port Hardy,CA,50.6996,-127.4199,61.12,90,86,9.53,overcast clouds
484,Birjand,IR,32.8663,59.2211,76.17,13,14,22.3,few clouds
485,Necochea,AR,-38.5473,-58.7368,38.39,81,19,9.42,few clouds
486,Ketchikan,US,55.3422,-131.6461,63.07,77,75,6.91,broken clouds
487,Durban,ZA,-29.8579,31.0292,53.92,71,1,5.86,clear sky
488,Denpasar,ID,-8.65,115.2167,82.06,83,75,16.11,broken clouds
489,Strezhevoy,RU,60.7333,77.5889,55.38,98,100,2.98,heavy intensity rain
490,Konya,TR,38.1667,32.5,58.48,50,0,6.2,clear sky
491,Tarauaca,BR,-8.1614,-70.7656,74.19,68,86,4.72,overcast clouds
492,Ponta Delgada,PT,37.7333,-25.6667,70.52,88,75,4.61,broken clouds
493,Keti Bandar,PK,24.1447,67.4497,84.38,78,100,24.14,overcast clouds
494,Mindelo,CV,16.8901,-24.9804,74.75,73,75,13.8,broken clouds
495,At-Bashi,KG,41.1702,75.8106,74.35,40,34,2.37,scattered clouds
496,Alamosa,US,37.4695,-105.87,71.11,67,1,8.05,clear sky
497,Margate,GB,51.3813,1.3862,56.91,82,18,1.99,few clouds
498,Aleksandrovskoye,RU,44.7142,43.0008,57.34,55,0,3.33,clear sky
499,Nocupetaro,MX,19.05,-101.15,71.55,91,97,3.8,overcast clouds
500,Timmins,CA,48.4669,-81.3331,61.36,79,100,5.97,overcast clouds
501,Eureka,US,40.8021,-124.1637,58.35,79,30,1.01,scattered clouds
502,Bereda,ES,43.2686,-7.5406,57.92,100,63,3.24,broken clouds
503,Ugoofaaru,MV,5.6667,73.0,82.65,74,100,12.39,overcast clouds
504,Hohhot,CN,40.8106,111.6522,83.93,36,1,2.51,clear sky
505,Pochutla,MX,15.7432,-96.4661,80.82,91,88,3.62,overcast clouds
506,Kaupanger,NO,61.1845,7.2404,63.09,94,75,4.61,broken clouds
507,Amuntai,ID,-2.4177,115.2494,92.88,50,56,1.03,broken clouds
508,Gornyye Klyuchi,RU,45.25,133.5,97.5,40,60,3.33,broken clouds
509,Ahipara,NZ,-35.1667,173.1667,59.58,82,72,7.02,broken clouds
510,Shagonar,RU,51.5333,92.8,63.27,65,6,1.68,clear sky
511,Jumla,NP,29.2747,82.1838,73.31,67,87,5.1,overcast clouds
512,Mendeleyevsk,RU,55.9082,52.2905,61.84,53,16,8.93,few clouds
513,Evensk,RU,61.95,159.2333,57.33,48,95,3.33,overcast clouds
514,Labytnangi,RU,66.6572,66.4183,54.52,72,87,4.27,overcast clouds
515,Roma,US,43.2128,-75.4557,61.43,90,1,0.0,clear sky
516,Cananeia,BR,-25.0147,-47.9267,50.23,66,11,8.93,few clouds
517,Waitati,NZ,-45.75,170.5667,49.8,75,18,8.14,few clouds
518,Wawa,NG,9.9022,4.4192,71.58,94,100,5.82,light rain
519,Mandalgovi,MN,45.7625,106.2708,76.87,37,3,9.86,clear sky
520,Rosetta,EG,31.4044,30.4164,79.68,75,0,9.28,clear sky
521,Kholmogory,RU,64.2229,41.656,48.31,76,39,5.75,scattered clouds
522,Haukipudas,FI,65.1765,25.3523,62.65,72,13,4.63,few clouds
523,Krasnoselkup,RU,65.7,82.4667,67.23,66,0,13.71,clear sky
524,Karoi,ZW,-16.8099,29.6925,45.99,86,5,2.24,clear sky
525,Dakar,SN,14.6937,-17.4441,79.68,77,100,11.16,overcast clouds
526,Muros,ES,42.7762,-9.0603,63.09,79,7,10.54,clear sky
527,Burnie,AU,-41.0667,145.9167,54.12,73,11,14.88,few clouds
528,Laguna,US,38.421,-121.4238,91.9,41,1,5.01,clear sky
529,Yongan,CN,39.6957,113.6871,78.19,55,69,5.3,broken clouds
530,Samarkand,UZ,39.6542,66.9597,81.82,24,0,9.22,clear sky
531,Maputo,MZ,-25.9653,32.5892,56.88,82,0,9.22,clear sky
532,Iquitos,PE,-3.7481,-73.2472,75.24,94,0,2.3,clear sky
533,Umm Kaddadah,SD,13.6017,26.6876,81.86,53,100,6.4,overcast clouds
534,Karaikkudi,IN,10.0667,78.7833,88.0,48,96,3.09,overcast clouds
535,Santo Domingo,DO,18.5001,-69.9886,75.92,89,50,3.87,scattered clouds
536,Red Bluff,US,40.1785,-122.2358,96.51,24,1,9.22,clear sky
537,Mahanoro,MG,-19.9,48.8,66.63,88,63,2.77,moderate rain
538,Kiunga,PG,-6.1219,141.2906,86.25,71,88,1.1,overcast clouds
539,Shu,KZ,43.5983,73.7614,84.51,16,0,2.06,clear sky
540,Mastic Beach,US,40.7668,-72.8521,72.32,88,1,5.99,clear sky
541,Mount Pleasant,US,32.7941,-79.8626,80.01,96,1,1.99,clear sky
542,Broome,US,42.2506,-75.833,61.66,94,0,0.87,clear sky
543,Khandyga,RU,62.6667,135.6,72.16,31,0,6.2,clear sky
544,Camacha,PT,33.0833,-16.3333,68.54,73,40,10.36,scattered clouds
545,Jinchang,CN,38.4953,102.1739,90.23,12,0,4.79,clear sky
546,Myitkyina,MM,25.3833,97.4,77.72,96,100,0.63,overcast clouds
547,Dimbokro,CI,6.6451,-4.7048,69.94,96,100,3.06,overcast clouds
548,Jardim,BR,-21.4803,-56.1381,43.66,39,25,4.0,scattered clouds
549,Waterloo,CA,43.4668,-80.5164,65.73,85,100,4.0,overcast clouds
550,Herat,AF,34.5,62.0,80.65,12,0,32.97,clear sky
551,Marsaxlokk,MT,35.8419,14.5431,82.08,32,0,8.05,clear sky
552,Bose,IT,45.4612,8.0137,67.48,84,1,4.36,clear sky
553,Tripoli,LY,32.8752,13.1875,78.53,56,0,7.47,clear sky
554,Sananduva,BR,-27.9497,-51.8067,31.96,89,66,9.57,broken clouds
555,Richards Bay,ZA,-28.783,32.0377,54.39,55,4,6.04,clear sky
556,Tahta,EG,26.7693,31.5021,81.36,36,4,8.5,clear sky
557,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,72.7,86,4,2.39,clear sky
558,Rajmahal,IN,25.05,87.8333,80.42,87,100,17.0,overcast clouds
559,Guasdualito,VE,7.2424,-70.7324,71.8,97,100,2.08,overcast clouds
560,Ekhabi,RU,53.5102,142.9671,65.77,93,99,8.52,overcast clouds
561,Newport,GB,51.5877,-2.9984,57.61,84,24,10.04,few clouds
562,Zhob,PK,31.3411,69.4481,82.56,60,5,0.96,clear sky
563,Tokur,RU,53.1333,132.9,70.92,71,99,7.83,light rain
564,Barpathar,IN,26.3,93.8667,79.16,95,100,6.51,overcast clouds
565,Ambanja,MG,-13.6833,48.45,64.83,67,0,4.12,clear sky
566,Jay,US,44.5039,-70.2162,58.24,75,2,2.68,clear sky
567,Zyryanskoye,RU,56.8306,86.6258,62.49,73,100,4.41,overcast clouds
568,Nyurba,RU,63.2842,118.3319,77.09,24,5,8.3,clear sky
569,Cururupu,BR,-1.8283,-44.8683,74.05,94,6,2.8,clear sky
570,Sohagpur,IN,22.7,78.2,76.33,88,100,12.35,overcast clouds
571,Ecoporanga,BR,-18.3733,-40.8306,65.97,88,2,2.77,clear sky
572,Pincher Creek,CA,49.4833,-113.952,73.89,51,81,4.92,broken clouds
573,Carupano,VE,10.6678,-63.2585,76.71,91,34,6.64,scattered clouds
574,Kotma,IN,23.2,81.9667,74.71,89,100,12.06,overcast clouds
575,Lakes Entrance,AU,-37.8811,147.981,62.19,51,54,14.72,broken clouds
576,Prado,BR,-17.3411,-39.2208,70.86,94,9,10.49,clear sky
577,Beatrice,US,40.2681,-96.747,87.01,65,1,5.75,clear sky
578,Revda,RU,56.801,59.9303,54.41,59,85,9.78,overcast clouds
579,Egvekinot,RU,66.3167,-179.1667,38.16,95,100,4.85,overcast clouds
580,Ubatuba,BR,-23.4339,-45.0711,58.6,81,60,7.63,broken clouds
581,Bubaque,GW,11.2833,-15.8333,78.42,85,100,16.58,moderate rain
582,Sorland,NO,67.667,12.6934,51.35,86,20,24.79,few clouds
583,Port Blair,IN,11.6667,92.75,83.86,81,100,18.63,overcast clouds
584,Oranjemund,NA,-28.55,16.4333,51.15,78,0,8.14,clear sky
585,Ojinaga,MX,29.5667,-104.4167,83.41,44,1,9.22,clear sky
586,Rosarito,MX,32.3333,-117.0333,78.04,70,0,10.02,clear sky
587,Koutiala,ML,12.3917,-5.4642,72.01,93,99,2.53,moderate rain
588,Grindavik,IS,63.8424,-22.4338,50.47,93,0,11.5,clear sky
589,Kununurra,AU,-15.7667,128.7333,96.78,24,6,10.36,clear sky
590,Belaya Gora,RU,68.5333,146.4167,48.92,56,100,7.87,overcast clouds
591,West Bay,KY,19.3667,-81.4167,84.0,85,98,1.99,overcast clouds
592,Rio Gallegos,AR,-51.6226,-69.2181,46.45,61,0,4.61,clear sky
593,Barmer,IN,25.75,71.3833,83.43,72,100,17.78,overcast clouds
594,Port-Gentil,GA,-0.7193,8.7815,75.99,77,82,13.82,broken clouds
595,Arawa,PG,-6.2132,155.5367,84.79,71,65,3.15,light rain
596,Tadine,NC,-21.55,167.8833,73.17,62,73,10.54,broken clouds
597,San Mariano,PH,7.5,126.0,89.82,57,89,6.02,overcast clouds
598,Akyab,MM,20.15,92.9,82.8,84,100,16.93,overcast clouds
599,Zhuanghe,CN,39.7008,122.9911,83.55,66,100,5.75,overcast clouds
600,Beidao,CN,34.5686,105.8933,87.73,33,0,3.96,clear sky
601,Riverton,US,40.5219,-111.9391,80.83,63,75,18.41,broken clouds
602,Kiama,AU,-34.6833,150.8667,66.38,38,0,13.0,clear sky
603,The Valley,AI,18.217,-63.0578,81.82,75,2,18.43,clear sky
604,Santos Reyes Nopala,MX,16.1092,-97.1561,70.74,96,94,2.64,overcast clouds
605,Abu Dhabi,AE,24.4667,54.3667,96.91,56,0,3.44,clear sky
606,Hurghada,EG,27.2574,33.8129,85.35,28,0,21.34,clear sky
607,Forio,IT,40.7342,13.8646,79.95,73,0,1.99,clear sky
608,Lompoc,US,34.6391,-120.4579,65.1,85,90,4.61,overcast clouds
609,Dali,CN,25.7,100.1833,66.31,89,100,1.12,overcast clouds
610,Khani,GE,41.9563,42.9566,67.57,88,51,1.41,broken clouds
611,Marshall,US,34.3834,-86.3333,77.4,78,1,0.0,clear sky
612,Tyulyachi,RU,55.8913,50.2399,66.4,58,11,9.55,few clouds
613,Sangar,RU,63.9242,127.4739,72.27,27,41,3.0,scattered clouds
614,Nkayi,CG,-4.1841,13.2884,69.21,84,3,3.0,clear sky
615,Sao Filipe,CV,14.8961,-24.4956,74.43,75,86,5.73,overcast clouds
616,Churapcha,RU,62.0025,132.4325,72.18,25,0,16.46,clear sky
617,Udachnyy,RU,66.4167,112.4,81.41,43,20,9.22,few clouds
618,Puerto Baquerizo Moreno,EC,-0.9,-89.6,71.02,89,85,8.25,overcast clouds
619,Barranca,PE,-10.75,-77.7667,62.33,87,70,7.87,broken clouds
620,Barnsley,GB,53.55,-1.4833,56.08,90,58,14.88,broken clouds
621,Los Llanos De Aridane,ES,28.6585,-17.9182,67.75,88,20,12.66,few clouds
622,Serebryansk,KZ,49.6925,83.2892,63.95,54,85,2.04,overcast clouds
623,Pedasi,PA,7.5333,-80.0333,79.5,81,92,1.81,overcast clouds
624,Bireun,ID,5.203,96.7009,87.1,54,100,4.52,overcast clouds
625,Nova Olinda Do Norte,BR,-3.8881,-59.0942,75.02,59,2,0.85,clear sky
626,Edd,ER,13.9297,41.6925,91.18,58,99,2.24,overcast clouds
627,Belle Fourche,US,44.6714,-103.8522,81.25,29,64,11.14,broken clouds
628,Inirida,CO,3.8653,-67.9239,72.0,96,93,0.78,light rain
629,Zaraza,VE,9.3503,-65.3245,72.25,97,56,2.93,broken clouds
630,Marsh Harbour,BS,26.5412,-77.0636,83.61,73,81,10.36,broken clouds
631,Arua,UG,3.0201,30.9111,61.36,95,82,6.04,light rain
632,Hay River,CA,60.8156,-115.7999,64.06,58,34,6.46,scattered clouds
633,Okato,NZ,-39.2,173.8833,58.42,80,93,6.35,overcast clouds
634,Olinda,BR,-8.0089,-34.8553,71.33,88,40,4.61,scattered clouds
635,Medvedka,RU,61.1629,46.387,63.72,59,45,4.79,scattered clouds
636,Flin Flon,CA,54.7682,-101.865,56.98,52,4,5.75,clear sky
637,Panaba,MX,21.2833,-88.2667,76.17,82,29,6.71,scattered clouds
638,Prince Albert,CA,53.2001,-105.7677,66.49,41,3,7.9,clear sky
639,Gorin,RU,51.1983,136.6669,86.41,58,100,4.94,overcast clouds
640,Nara,JP,34.6851,135.8049,92.52,42,6,8.34,clear sky
641,Qarchi Gak,AF,37.04,66.7889,84.29,10,0,18.28,clear sky
642,Copiapo,CL,-27.3667,-70.3333,47.89,47,0,1.12,clear sky
643,Vestmanna,FO,62.1564,-7.1664,49.12,100,90,17.27,fog
644,Marawi,PH,7.9986,124.2928,87.82,45,96,6.42,overcast clouds
645,Iskateley,RU,67.6803,53.1512,45.0,86,100,2.48,overcast clouds
646,Marathon,US,44.9,-89.7668,70.0,91,1,5.75,thunderstorm with light drizzle
647,Ajaccio,FR,42.0,8.9167,68.05,77,0,8.05,clear sky
648,Qidong,CN,31.8128,121.6561,92.03,83,64,16.15,broken clouds
649,Tilichiki,RU,60.4667,166.1,59.47,43,48,14.34,scattered clouds
650,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,73.36,48,0,10.98,clear sky
651,Olafsvik,IS,64.8945,-23.7142,51.04,87,56,14.74,broken clouds
652,Harlingen,US,26.1906,-97.6961,82.31,97,1,0.0,clear sky
653,Mecca,SA,21.4267,39.8261,87.76,55,100,3.04,overcast clouds
654,Terra Santa,BR,-2.1042,-56.4869,77.29,56,47,1.63,scattered clouds
655,Khash,IR,28.2211,61.2158,87.1,10,96,5.84,overcast clouds
656,Ixtapa,MX,20.7,-105.2,75.76,89,49,2.04,scattered clouds
657,Oltenita,RO,44.0833,26.6333,74.05,47,0,2.84,clear sky
658,Oktyabrskiy,RU,54.4815,53.471,65.44,43,23,5.28,few clouds
659,Balkanabat,TM,39.5108,54.3671,81.77,40,100,4.03,overcast clouds
660,Atambua,ID,-9.1061,124.8925,86.94,39,4,2.48,clear sky
661,San Felipe,VE,10.3399,-68.7425,71.55,97,72,2.82,broken clouds
662,Chapleau,CA,47.8405,-83.4034,58.35,88,100,6.15,heavy intensity rain
663,Yangambi,CD,0.8102,24.4336,72.68,81,100,2.33,overcast clouds
664,Altay,CN,47.8667,88.1167,75.69,23,21,6.26,few clouds
665,Lima,PE,-12.0432,-77.0282,59.25,88,90,11.5,overcast clouds
666,Kendari,ID,-3.945,122.4989,84.76,65,100,4.47,light rain
667,Vanimo,PG,-2.6741,141.3028,83.62,79,39,7.25,scattered clouds
668,Halmstad,SE,56.6745,12.8568,64.33,88,75,9.22,broken clouds
669,Sosnogorsk,RU,63.6023,53.8817,47.55,89,97,3.74,overcast clouds
670,Lazaro Cardenas,MX,17.9583,-102.2,80.31,78,77,3.15,broken clouds
671,Saint Simons,US,31.1352,-81.3901,79.07,88,1,0.0,clear sky
672,Negombo,LK,7.2083,79.8358,82.51,80,97,11.39,overcast clouds
673,Linqiong,CN,30.4159,103.4609,88.05,57,30,1.99,scattered clouds
674,Soe,ID,-9.8607,124.284,84.22,31,6,9.89,clear sky
675,Karpathos,GR,35.507,27.2132,78.87,74,0,12.75,clear sky
676,Seoul,KR,37.5683,126.9778,93.61,41,96,6.96,overcast clouds
677,Mega,ET,4.05,38.3,54.03,84,100,14.61,overcast clouds
678,Linxia,CN,35.6003,103.2064,79.3,28,0,4.65,clear sky
679,Ambon,ID,-3.6954,128.1814,89.74,62,40,4.61,moderate rain
680,Narkevychi,UA,49.5172,26.6418,66.69,78,45,6.06,scattered clouds
681,Soyo,AO,-6.1349,12.3689,70.72,92,10,6.51,clear sky
682,Caravelas,BR,-17.7125,-39.2481,72.28,92,24,10.36,few clouds
683,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,71.74,94,85,2.8,overcast clouds
684,Sompeta,IN,18.9333,84.6,79.72,84,100,7.9,light rain
685,Tharad,IN,24.3961,71.6267,84.79,73,100,19.89,overcast clouds
686,Ibotirama,BR,-12.1853,-43.2206,72.73,36,0,1.86,clear sky
687,Loubomo,CG,-4.1997,12.6739,64.8,96,14,3.67,few clouds
688,Kundiawa,PG,-6.0167,144.9667,72.64,80,72,0.72,broken clouds
689,Berzasca,RO,44.6476,21.9526,74.97,55,6,1.52,clear sky
690,Bermeo,ES,43.4209,-2.7215,64.09,83,4,2.51,clear sky
691,Tougue,GN,11.4667,-11.6,66.47,99,100,3.33,light rain
692,Kolda,SN,12.8833,-14.95,73.9,98,100,4.43,overcast clouds
693,Ulcinj,ME,41.9294,19.2244,75.42,43,0,4.56,clear sky
694,Winnemucca,US,40.973,-117.7357,82.11,22,1,3.44,clear sky
695,Gilgit,PK,35.9221,74.3087,87.01,50,28,2.82,scattered clouds
696,San Ignacio,BZ,17.1561,-89.0714,77.14,94,100,0.0,overcast clouds
